2023-11-07 16:11:39.378 INFO  [background-preinit] [o.h.validator.internal.util.Version] - HV000001: Hibernate Validator 6.2.5.Final
2023-11-07 16:49:16.634 INFO  [restartedMain] [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 687 ms
2023-11-07 16:49:16.697 WARN  [restartedMain] [o.s.b.a.s.s.UserDetailsServiceAutoConfiguration] - 

Using generated security password: 159888a6-904c-4586-91c3-20d771f28978

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2023-11-07 16:49:16.745 INFO  [restartedMain] [o.s.b.a.w.s.WelcomePageHandlerMapping] - Adding welcome page template: index
2023-11-07 16:49:16.838 INFO  [restartedMain] [o.s.s.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@30a8483, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@3a48d3ff, org.springframework.security.web.context.SecurityContextPersistenceFilter@1d63ff93, org.springframework.security.web.header.HeaderWriterFilter@50cbd7d4, org.springframework.security.web.authentication.logout.LogoutFilter@14c5dc67, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@2254ffac, org.springframework.security.web.session.ConcurrentSessionFilter@38da4e73, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@2e8a0576, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@1b048e6b, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@39a37d91, org.springframework.security.web.session.SessionManagementFilter@16048693, org.springframework.security.web.access.ExceptionTranslationFilter@2f255d3d, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@371efde2]
2023-11-07 16:49:17.005 INFO  [restartedMain] [o.s.b.d.a.OptionalLiveReloadServer] - LiveReload server is running on port 35729
2023-11-07 16:49:17.014 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Starting ProtocolHandler ["http-nio-8085"]
2023-11-07 16:49:17.024 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 8085 (http) with context path ''
2023-11-07 16:49:17.030 INFO  [restartedMain] [com.shop.ShopApplication] - Started ShopApplication in 1.443 seconds (JVM running for 1.895)
2023-11-07 16:49:19.329 INFO  [http-nio-8085-exec-1] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-11-07 16:49:19.329 INFO  [http-nio-8085-exec-1] [o.s.web.servlet.DispatcherServlet] - Initializing Servlet 'dispatcherServlet'
2023-11-07 16:49:19.329 INFO  [http-nio-8085-exec-1] [o.s.web.servlet.DispatcherServlet] - Completed initialization in 0 ms
2023-11-07 16:54:08.835 INFO  [background-preinit] [o.h.validator.internal.util.Version] - HV000001: Hibernate Validator 6.2.5.Final
2023-11-07 16:54:08.847 INFO  [restartedMain] [com.shop.ShopApplication] - Starting ShopApplication using Java 17.0.7 on FULL8-006 with PID 25792 (D:\kuyejin\pro05\shop\build\classes\java\main started by db400tea in D:\kuyejin\pro05\shop)
2023-11-07 16:54:08.848 INFO  [restartedMain] [com.shop.ShopApplication] - No active profile set, falling back to 1 default profile: "default"
2023-11-07 16:54:09.069 INFO  [restartedMain] [o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor] - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2023-11-07 16:54:09.069 INFO  [restartedMain] [o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor] - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2023-11-07 16:54:09.616 WARN  [restartedMain] [o.m.spring.mapper.ClassPathMapperScanner] - No MyBatis mapper was found in '[com.shop]' package. Please check your configuration.
2023-11-07 16:54:09.853 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat initialized with port(s): 8085 (http)
2023-11-07 16:54:09.857 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Initializing ProtocolHandler ["http-nio-8085"]
2023-11-07 16:54:09.858 INFO  [restartedMain] [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2023-11-07 16:54:09.858 INFO  [restartedMain] [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/9.0.82]
2023-11-07 16:54:09.901 INFO  [restartedMain] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
2023-11-07 16:54:09.901 INFO  [restartedMain] [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 832 ms
2023-11-07 16:54:09.972 WARN  [restartedMain] [o.s.b.a.s.s.UserDetailsServiceAutoConfiguration] - 

Using generated security password: b7dd2fc5-901f-44d5-846f-29f01c7a2b1d

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2023-11-07 16:54:10.066 INFO  [restartedMain] [o.s.b.a.w.s.WelcomePageHandlerMapping] - Adding welcome page template: index
2023-11-07 16:54:10.249 INFO  [restartedMain] [o.s.s.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@1629e5da, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@1b48b0db, org.springframework.security.web.context.SecurityContextPersistenceFilter@4d097b34, org.springframework.security.web.header.HeaderWriterFilter@69eddcd6, org.springframework.security.web.authentication.logout.LogoutFilter@28e2a647, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@3696a17b, org.springframework.security.web.session.ConcurrentSessionFilter@3cba862a, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@6f2e7a99, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@16de53d7, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@6129180a, org.springframework.security.web.session.SessionManagementFilter@3714ee85, org.springframework.security.web.access.ExceptionTranslationFilter@7aa68a2, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@12473b89]
2023-11-07 16:54:10.516 INFO  [restartedMain] [o.s.b.d.a.OptionalLiveReloadServer] - LiveReload server is running on port 35729
2023-11-07 16:54:10.539 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Starting ProtocolHandler ["http-nio-8085"]
2023-11-07 16:54:10.562 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 8085 (http) with context path ''
2023-11-07 16:54:10.573 INFO  [restartedMain] [com.shop.ShopApplication] - Started ShopApplication in 2.029 seconds (JVM running for 2.585)
2023-11-07 16:54:11.560 INFO  [http-nio-8085-exec-1] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-11-07 16:54:11.560 INFO  [http-nio-8085-exec-1] [o.s.web.servlet.DispatcherServlet] - Initializing Servlet 'dispatcherServlet'
2023-11-07 16:54:11.560 INFO  [http-nio-8085-exec-1] [o.s.web.servlet.DispatcherServlet] - Completed initialization in 0 ms
2023-11-07 16:54:59.334 INFO  [background-preinit] [o.h.validator.internal.util.Version] - HV000001: Hibernate Validator 6.2.5.Final
2023-11-07 16:54:59.342 INFO  [restartedMain] [com.shop.ShopApplication] - Starting ShopApplication using Java 17.0.7 on FULL8-006 with PID 24956 (D:\kuyejin\pro05\shop\build\classes\java\main started by db400tea in D:\kuyejin\pro05\shop)
2023-11-07 16:54:59.342 INFO  [restartedMain] [com.shop.ShopApplication] - No active profile set, falling back to 1 default profile: "default"
2023-11-07 16:54:59.521 INFO  [restartedMain] [o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor] - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2023-11-07 16:54:59.522 INFO  [restartedMain] [o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor] - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2023-11-07 16:54:59.899 WARN  [restartedMain] [o.m.spring.mapper.ClassPathMapperScanner] - No MyBatis mapper was found in '[com.shop]' package. Please check your configuration.
2023-11-07 16:55:00.125 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat initialized with port(s): 8085 (http)
2023-11-07 16:55:00.129 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Initializing ProtocolHandler ["http-nio-8085"]
2023-11-07 16:55:00.130 INFO  [restartedMain] [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2023-11-07 16:55:00.130 INFO  [restartedMain] [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/9.0.82]
2023-11-07 16:55:00.171 INFO  [restartedMain] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
2023-11-07 16:55:00.171 INFO  [restartedMain] [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 649 ms
2023-11-07 16:55:00.233 WARN  [restartedMain] [o.s.b.a.s.s.UserDetailsServiceAutoConfiguration] - 

Using generated security password: 62e3ca71-5a64-48d8-b7d9-3c336b5880c4

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2023-11-07 16:55:00.279 INFO  [restartedMain] [o.s.b.a.w.s.WelcomePageHandlerMapping] - Adding welcome page template: index
2023-11-07 16:55:00.371 INFO  [restartedMain] [o.s.s.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@6b6d7237, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@4c766be3, org.springframework.security.web.context.SecurityContextPersistenceFilter@20eb6a05, org.springframework.security.web.header.HeaderWriterFilter@702ee51a, org.springframework.security.web.authentication.logout.LogoutFilter@16de53d7, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@3936e299, org.springframework.security.web.session.ConcurrentSessionFilter@662e0389, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@7fe23f85, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@20f3bb7d, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@5b6fdda2, org.springframework.security.web.session.SessionManagementFilter@6b7acd7e, org.springframework.security.web.access.ExceptionTranslationFilter@6521dabb, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@71acc50b]
2023-11-07 16:55:00.534 INFO  [restartedMain] [o.s.b.d.a.OptionalLiveReloadServer] - LiveReload server is running on port 35729
2023-11-07 16:55:00.543 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Starting ProtocolHandler ["http-nio-8085"]
2023-11-07 16:55:00.556 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 8085 (http) with context path ''
2023-11-07 16:55:00.562 INFO  [restartedMain] [com.shop.ShopApplication] - Started ShopApplication in 1.523 seconds (JVM running for 2.044)
2023-11-07 16:55:00.680 INFO  [http-nio-8085-exec-1] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-11-07 16:55:00.680 INFO  [http-nio-8085-exec-1] [o.s.web.servlet.DispatcherServlet] - Initializing Servlet 'dispatcherServlet'
2023-11-07 16:55:00.681 INFO  [http-nio-8085-exec-1] [o.s.web.servlet.DispatcherServlet] - Completed initialization in 1 ms
2023-11-07 16:56:03.650 INFO  [restartedMain] [com.shop.ShopApplication] - Starting ShopApplication using Java 17.0.7 on FULL8-006 with PID 15880 (D:\kuyejin\pro05\shop\build\classes\java\main started by db400tea in D:\kuyejin\pro05\shop)
2023-11-07 16:56:03.652 INFO  [restartedMain] [com.shop.ShopApplication] - No active profile set, falling back to 1 default profile: "default"
2023-11-07 16:56:03.654 INFO  [background-preinit] [o.h.validator.internal.util.Version] - HV000001: Hibernate Validator 6.2.5.Final
2023-11-07 16:56:04.039 INFO  [restartedMain] [o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor] - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2023-11-07 16:56:04.039 INFO  [restartedMain] [o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor] - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2023-11-07 16:56:04.789 WARN  [restartedMain] [o.m.spring.mapper.ClassPathMapperScanner] - No MyBatis mapper was found in '[com.shop]' package. Please check your configuration.
2023-11-07 16:56:05.047 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat initialized with port(s): 8085 (http)
2023-11-07 16:56:05.057 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Initializing ProtocolHandler ["http-nio-8085"]
2023-11-07 16:56:05.058 INFO  [restartedMain] [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2023-11-07 16:56:05.058 INFO  [restartedMain] [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/9.0.82]
2023-11-07 16:56:05.097 INFO  [restartedMain] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
2023-11-07 16:56:05.098 INFO  [restartedMain] [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 1058 ms
2023-11-07 16:56:05.161 WARN  [restartedMain] [o.s.b.a.s.s.UserDetailsServiceAutoConfiguration] - 

Using generated security password: e8405dbf-3852-4f66-bd9d-4d82ec7ea97e

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2023-11-07 16:56:05.209 INFO  [restartedMain] [o.s.b.a.w.s.WelcomePageHandlerMapping] - Adding welcome page template: index
2023-11-07 16:56:05.299 INFO  [restartedMain] [o.s.s.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@789abd13, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@29885e9f, org.springframework.security.web.context.SecurityContextPersistenceFilter@2a763a22, org.springframework.security.web.header.HeaderWriterFilter@5b133f06, org.springframework.security.web.authentication.logout.LogoutFilter@41f00bbf, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@275e927f, org.springframework.security.web.session.ConcurrentSessionFilter@67b6b9b0, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@76a22ae4, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@7ce94225, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@489933f4, org.springframework.security.web.session.SessionManagementFilter@e11b19f, org.springframework.security.web.access.ExceptionTranslationFilter@7fc9a411, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@443a38ce]
2023-11-07 16:56:05.554 INFO  [restartedMain] [o.s.b.d.a.OptionalLiveReloadServer] - LiveReload server is running on port 35729
2023-11-07 16:56:05.563 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Starting ProtocolHandler ["http-nio-8085"]
2023-11-07 16:56:05.575 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 8085 (http) with context path ''
2023-11-07 16:56:05.582 INFO  [restartedMain] [com.shop.ShopApplication] - Started ShopApplication in 2.23 seconds (JVM running for 2.615)
2023-11-07 16:56:27.229 INFO  [http-nio-8085-exec-1] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-11-07 16:56:27.229 INFO  [http-nio-8085-exec-1] [o.s.web.servlet.DispatcherServlet] - Initializing Servlet 'dispatcherServlet'
2023-11-07 16:56:27.229 INFO  [http-nio-8085-exec-1] [o.s.web.servlet.DispatcherServlet] - Completed initialization in 0 ms
2023-11-07 16:57:19.658 INFO  [background-preinit] [o.h.validator.internal.util.Version] - HV000001: Hibernate Validator 6.2.5.Final
2023-11-07 16:57:19.663 INFO  [restartedMain] [com.shop.ShopApplication] - Starting ShopApplication using Java 17.0.7 on FULL8-006 with PID 24760 (D:\kuyejin\pro05\shop\build\classes\java\main started by db400tea in D:\kuyejin\pro05\shop)
2023-11-07 16:57:19.664 INFO  [restartedMain] [com.shop.ShopApplication] - No active profile set, falling back to 1 default profile: "default"
2023-11-07 16:57:19.853 INFO  [restartedMain] [o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor] - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2023-11-07 16:57:19.853 INFO  [restartedMain] [o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor] - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2023-11-07 16:57:20.280 WARN  [restartedMain] [o.m.spring.mapper.ClassPathMapperScanner] - No MyBatis mapper was found in '[com.shop]' package. Please check your configuration.
2023-11-07 16:57:20.599 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat initialized with port(s): 8085 (http)
2023-11-07 16:57:20.604 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Initializing ProtocolHandler ["http-nio-8085"]
2023-11-07 16:57:20.605 INFO  [restartedMain] [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2023-11-07 16:57:20.605 INFO  [restartedMain] [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/9.0.82]
2023-11-07 16:57:20.664 INFO  [restartedMain] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
2023-11-07 16:57:20.665 INFO  [restartedMain] [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 812 ms
2023-11-07 16:57:20.737 WARN  [restartedMain] [o.s.b.a.s.s.UserDetailsServiceAutoConfiguration] - 

Using generated security password: 6ac71acb-6496-45a9-95ee-b4bb4837f2e8

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2023-11-07 16:57:20.791 INFO  [restartedMain] [o.s.b.a.w.s.WelcomePageHandlerMapping] - Adding welcome page template: index
2023-11-07 16:57:20.904 INFO  [restartedMain] [o.s.s.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@62fde3b, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@5e487632, org.springframework.security.web.context.SecurityContextPersistenceFilter@33aedd89, org.springframework.security.web.header.HeaderWriterFilter@1a13e3aa, org.springframework.security.web.authentication.logout.LogoutFilter@2b5c2d05, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@452cc1f3, org.springframework.security.web.session.ConcurrentSessionFilter@39d7d378, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@48f90e12, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@46d48b38, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@5f36bf82, org.springframework.security.web.session.SessionManagementFilter@231a1920, org.springframework.security.web.access.ExceptionTranslationFilter@6e4d92c3, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@59dd4aeb]
2023-11-07 16:57:21.070 INFO  [restartedMain] [o.s.b.d.a.OptionalLiveReloadServer] - LiveReload server is running on port 35729
2023-11-07 16:57:21.079 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Starting ProtocolHandler ["http-nio-8085"]
2023-11-07 16:57:21.088 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 8085 (http) with context path ''
2023-11-07 16:57:21.096 INFO  [restartedMain] [com.shop.ShopApplication] - Started ShopApplication in 1.807 seconds (JVM running for 2.314)
2023-11-07 16:57:57.503 INFO  [http-nio-8085-exec-1] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-11-07 16:57:57.503 INFO  [http-nio-8085-exec-1] [o.s.web.servlet.DispatcherServlet] - Initializing Servlet 'dispatcherServlet'
2023-11-07 16:57:57.504 INFO  [http-nio-8085-exec-1] [o.s.web.servlet.DispatcherServlet] - Completed initialization in 1 ms
2023-11-07 16:58:24.010 INFO  [restartedMain] [com.shop.ShopApplication] - Starting ShopApplication using Java 17.0.7 on FULL8-006 with PID 23868 (D:\kuyejin\pro05\shop\build\classes\java\main started by db400tea in D:\kuyejin\pro05\shop)
2023-11-07 16:58:24.013 INFO  [restartedMain] [com.shop.ShopApplication] - No active profile set, falling back to 1 default profile: "default"
2023-11-07 16:58:24.022 INFO  [background-preinit] [o.h.validator.internal.util.Version] - HV000001: Hibernate Validator 6.2.5.Final
2023-11-07 16:58:24.228 INFO  [restartedMain] [o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor] - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2023-11-07 16:58:24.229 INFO  [restartedMain] [o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor] - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2023-11-07 16:58:24.666 WARN  [restartedMain] [o.m.spring.mapper.ClassPathMapperScanner] - No MyBatis mapper was found in '[com.shop]' package. Please check your configuration.
2023-11-07 16:58:24.916 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat initialized with port(s): 8085 (http)
2023-11-07 16:58:24.920 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Initializing ProtocolHandler ["http-nio-8085"]
2023-11-07 16:58:24.921 INFO  [restartedMain] [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2023-11-07 16:58:24.922 INFO  [restartedMain] [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/9.0.82]
2023-11-07 16:58:24.967 INFO  [restartedMain] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
2023-11-07 16:58:24.967 INFO  [restartedMain] [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 738 ms
2023-11-07 16:58:25.029 WARN  [restartedMain] [o.s.b.a.s.s.UserDetailsServiceAutoConfiguration] - 

Using generated security password: 41d0e961-17ff-4850-92c7-14822dd88c14

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2023-11-07 16:58:25.076 INFO  [restartedMain] [o.s.b.a.w.s.WelcomePageHandlerMapping] - Adding welcome page template: index
2023-11-07 16:58:25.170 INFO  [restartedMain] [o.s.s.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@2d572d6e, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@3377d36f, org.springframework.security.web.context.SecurityContextPersistenceFilter@58f24f92, org.springframework.security.web.header.HeaderWriterFilter@7aa68a2, org.springframework.security.web.authentication.logout.LogoutFilter@1d7f5e5c, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@527b9859, org.springframework.security.web.session.ConcurrentSessionFilter@2ce4bf5d, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@4d097b34, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@25ea2f69, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@11f7088, org.springframework.security.web.session.SessionManagementFilter@69eddcd6, org.springframework.security.web.access.ExceptionTranslationFilter@7bfce07c, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@196de56c]
2023-11-07 16:58:25.337 INFO  [restartedMain] [o.s.b.d.a.OptionalLiveReloadServer] - LiveReload server is running on port 35729
2023-11-07 16:58:25.347 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Starting ProtocolHandler ["http-nio-8085"]
2023-11-07 16:58:25.357 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 8085 (http) with context path ''
2023-11-07 16:58:25.364 INFO  [restartedMain] [com.shop.ShopApplication] - Started ShopApplication in 1.626 seconds (JVM running for 2.126)
2023-11-07 16:58:25.474 INFO  [http-nio-8085-exec-1] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-11-07 16:58:25.474 INFO  [http-nio-8085-exec-1] [o.s.web.servlet.DispatcherServlet] - Initializing Servlet 'dispatcherServlet'
2023-11-07 16:58:25.475 INFO  [http-nio-8085-exec-1] [o.s.web.servlet.DispatcherServlet] - Completed initialization in 1 ms
